Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
969,Dwight Gayle\e58a03c6,eng ENG,FWMF,Newcastle Utd,eng Premier League,29,1990,5.7,114,106,8,0,0,32,1,2,0,0,0,0,74,27,13,27,67,7,3,5,91,0,3,1,3,Matches
970,Paulo Gazzaniga\63d17038,ar ARG,GK,Elche,es La Liga,28,1992,8.0,243,152,91,27,0,9,5,0,0,0,0,0,72,10,161,7,188,0,0,24,141,1,10,5,0,Matches
971,Jean-Philippe Gbamin\6bd603db,ci CIV,MF,Everton,eng Premier League,24,1995,0.1,9,9,0,0,0,4,0,0,0,0,0,0,7,1,1,3,6,0,0,0,6,0,0,0,2,Matches
972,Yann Gboho\6be41a31,fr FRA,MFFW,Rennes,fr Ligue 1,19,2001,3.4,120,118,2,0,0,28,1,5,0,0,0,0,103,10,7,6,109,1,2,0,91,1,3,2,5,Matches
973,David de Gea\7ba6d84e,es ESP,GK,Manchester Utd,eng Premier League,29,1990,25.5,594,385,209,37,0,32,15,0,0,0,0,0,355,25,214,37,463,2,0,80,458,3,10,6,1,Matches
974,Christian Gebauer\d847944b,at AUT,MFFW,Arminia,de Bundesliga,26,1993,7.6,192,186,6,2,0,41,4,8,1,0,0,0,105,38,49,24,141,16,3,3,126,1,5,5,14,Matches
975,Theodor Gebre Selassie\3f65898c,cz CZE,DF,Werder Bremen,de Bundesliga,33,1986,33.7,1542,1203,339,11,0,206,17,33,0,0,0,0,757,367,418,108,972,86,328,6,1177,4,22,52,44,Matches
976,Emrehan Gedikli\62f94e47,de GER,FW,Leverkusen,de Bundesliga,17,2003,0.3,5,4,1,0,0,2,0,0,0,0,0,0,4,1,0,1,3,1,0,0,4,0,0,0,0,Matches
977,Dennis Geiger\37f606f0,de GER,MF,Hoffenheim,de Bundesliga,22,1998,7.3,354,306,48,24,1,60,16,12,23,8,11,1,253,29,72,34,309,4,1,4,292,2,2,6,7,Matches
978,Christian Gentner\a4f94a0d,de GER,MF,Union Berlin,de Bundesliga,34,1985,11.5,473,457,16,8,1,89,6,8,0,0,0,0,294,83,96,70,354,34,1,5,373,2,13,9,14,Matches
979,Yannick Gerhardt\62ab9184,de GER,MFFW,Wolfsburg,de Bundesliga,26,1994,21.5,764,724,40,5,2,135,13,25,6,4,1,0,517,124,123,466,196,52,22,7,567,6,15,18,31,Matches
980,Valère Germain\ea0ff634,fr FRA,FW,Marseille,fr Ligue 1,30,1990,9.5,282,266,16,1,0,74,5,10,0,0,0,0,155,72,55,18,202,25,3,2,204,2,1,9,20,Matches
981,Gervinho\e468c053,ci CIV,FW,Parma,it Serie A,33,1987,22.5,542,523,19,1,1,98,3,20,0,0,0,0,462,50,30,167,367,1,1,6,444,3,3,15,28,Matches
982,Willem Geubbels\9836e892,fr FRA,FWMF,Monaco,fr Ligue 1,18,2001,3.3,108,103,5,1,0,17,2,4,0,0,0,0,71,17,20,13,78,9,1,0,75,0,4,2,6,Matches
983,Hamadi Al Ghaddioui\5723931e,ma MAR,FWMF,Stuttgart,de Bundesliga,29,1990,0.5,15,15,0,0,0,4,0,0,0,0,0,0,6,6,3,5,8,0,0,1,10,0,0,0,0,Matches
984,Anwar El Ghazi\ffa90327,nl NED,FW,Aston Villa,eng Premier League,25,1995,17.9,613,570,43,8,2,145,22,61,21,10,7,4,379,109,125,112,423,30,14,6,432,2,8,23,36,Matches
985,Paolo Ghiglione\71dc23da,it ITA,DFMF,Genoa,it Serie A,23,1997,15.1,595,501,94,7,1,71,22,55,4,1,3,0,291,129,175,73,402,23,83,2,401,0,9,14,39,Matches
986,Faouzi Ghoulam\c5adc293,dz ALG,DFFW,Napoli,it Serie A,29,1991,3.2,262,214,48,18,0,24,5,19,11,3,5,0,178,44,40,223,11,4,19,0,208,2,6,7,8,Matches
987,Kieran Gibbs\46ee5234,eng ENG,DF,West Brom,eng Premier League,30,1989,9.0,309,267,42,4,0,39,1,11,1,0,1,0,156,47,106,221,24,19,37,1,223,2,3,5,7,Matches
988,Morgan Gibbs-White\32f60ed8,eng ENG,MFFW,Wolves,eng Premier League,20,2000,4.6,235,226,9,4,1,51,5,8,1,0,1,0,168,37,30,9,214,8,2,0,190,0,4,13,4,Matches
989,Niko Gießelmann\7242b495,de GER,DF,Union Berlin,de Bundesliga,28,1991,4.8,248,199,49,9,0,38,4,19,0,0,0,0,110,66,72,168,21,10,40,0,159,2,8,6,11,Matches
990,Rafał Gikiewicz\17376543,pl POL,GK,Augsburg,de Bundesliga,32,1987,34.0,1399,988,411,113,0,110,22,0,0,0,0,0,631,103,665,224,887,0,0,215,974,4,31,14,1,Matches
991,David Gil\fea23125,es ESP,GK,Cádiz,es La Liga,26,1994,4.0,123,64,59,22,0,7,5,0,0,0,0,0,9,6,108,82,14,0,0,9,44,0,7,2,0,Matches
992,Billy Gilmour\df10e27c,sct SCO,MF,Chelsea,eng Premier League,19,2001,2.9,215,212,3,3,0,37,5,3,0,0,0,0,179,15,21,11,199,3,0,0,192,0,1,4,2,Matches
993,Álvaro Giménez\18017beb,es ESP,FWMF,Cádiz,es La Liga,29,1991,4.5,93,90,3,0,0,38,1,1,0,0,0,0,46,19,28,49,14,10,0,2,58,0,3,1,7,Matches
994,Daniel Ginczek\e5f63987,de GER,FWMF,Wolfsburg,de Bundesliga,29,1991,2.4,76,75,1,0,0,31,0,1,0,0,0,0,37,22,17,5,48,9,0,2,44,1,2,2,5,Matches
995,Matthias Ginter\f521b80a,de GER,DF,M'Gladbach,de Bundesliga,26,1994,34.0,2342,2260,82,56,3,176,45,16,0,0,0,0,1681,193,468,326,1848,93,26,5,2009,4,15,42,20,Matches
996,Andrei Girotto\3befc2b6,br BRA,DFMF,Nantes,fr Ligue 1,28,1992,29.6,1432,1376,56,51,1,140,39,6,2,1,1,0,1007,146,279,117,1136,119,3,9,1177,2,34,21,20,Matches
997,Olivier Giroud\16ceb862,fr FRA,FW,Chelsea,eng Premier League,33,1986,8.3,217,211,6,0,0,51,1,3,0,0,0,0,135,50,32,143,32,17,2,11,161,0,0,13,7,Matches
998,Robert Glatzel\18a9efe4,de GER,FW,Mainz 05,de Bundesliga,26,1994,4.0,143,139,4,0,0,56,1,3,0,0,0,0,87,35,21,24,83,12,0,3,100,1,5,6,9,Matches
999,Kamil Glik\c6056d58,pl POL,DF,Benevento,it Serie A,32,1988,35.6,1265,1196,69,62,0,108,51,1,0,0,0,0,970,89,206,225,930,71,0,8,1135,2,11,12,3,Matches
1000,Serge Gnabry\88e357ef,de GER,FWMF,Bayern Munich,de Bundesliga,25,1995,18.3,858,795,63,15,4,92,20,47,23,10,10,0,637,125,96,188,603,27,20,15,670,6,14,26,38,Matches
1001,Ben Godfrey\9f7c837d,eng ENG,DF,Everton,eng Premier League,22,1998,29.8,1302,1185,117,14,1,156,16,7,0,0,0,0,966,154,182,95,1016,59,102,4,1102,1,24,22,32,Matches
1002,Diego Godín\fc4f85b1,uy URU,DF,Cagliari,it Serie A,34,1986,27.9,1499,1402,97,88,0,124,21,6,0,0,0,0,1031,138,330,290,1102,65,3,6,1285,7,21,11,14,Matches
1003,Akaki Gogia\deee6467,de GER,FWMF,Union Berlin,de Bundesliga,28,1992,1.6,57,56,1,1,0,9,1,3,0,0,0,0,38,12,7,21,32,3,0,0,46,0,1,1,3,Matches
1004,Amer Gojak\51ffa295,ba BIH,MFFW,Torino,it Serie A,23,1997,5.3,251,224,27,9,0,41,22,15,14,4,10,0,165,21,65,43,190,13,3,0,186,1,3,5,8,Matches
1005,Edoardo Goldaniga\4b029b31,it ITA,DF,Genoa,it Serie A,26,1993,20.6,878,775,103,22,2,96,21,25,0,0,0,0,508,112,258,79,650,50,81,5,641,4,18,14,23,Matches
1006,Vladimir Golemić\1db295e5,si SVN,DF,Crotone,it Serie A,29,1991,26.0,1281,1200,81,67,0,149,24,4,0,0,0,0,954,124,203,201,974,60,14,5,1113,3,26,16,7,Matches
1007,Pierluigi Gollini\f0f7f62f,it ITA,GK,Atalanta,it Serie A,25,1995,24.0,668,511,157,39,0,49,17,0,0,0,0,0,374,34,260,34,540,0,0,83,504,3,9,6,2,Matches
1008,Aleksandr Golovin\3708e9fa,ru RUS,MFFW,Monaco,fr Ligue 1,24,1996,11.9,587,488,99,32,4,130,29,36,59,29,22,4,368,70,149,81,479,12,6,3,404,6,20,16,24,Matches
1009,Tomislav Gomelt\a5055b1b,hr CRO,MF,Crotone,it Serie A,25,1995,0.2,17,16,1,1,0,1,2,0,0,0,0,0,15,0,2,16,1,0,0,0,16,0,0,0,1,Matches
1010,André Gomes\1961b2aa,pt POR,MF,Everton,eng Premier League,27,1993,17.4,901,886,15,9,2,105,42,17,3,2,0,0,668,103,130,268,603,11,2,1,750,5,20,29,18,Matches
1011,Dani Gómez\0e5ddc7c,es ESP,FW,Levante,es La Liga,22,1998,18.5,338,318,20,1,1,99,3,11,0,0,0,0,256,50,32,32,274,18,1,4,256,0,4,18,22,Matches
1012,Ibai Gómez\9d2a3d5f,es ESP,MF,Athletic Club,es La Liga,30,1989,4.7,161,141,20,9,0,32,8,15,8,1,3,2,92,29,40,22,122,7,3,2,109,1,3,7,3,Matches
1013,Joe Gomez\7a11550b,eng ENG,DF,Liverpool,eng Premier League,23,1997,6.6,533,526,7,7,0,65,29,0,0,0,0,0,407,31,95,38,446,31,0,0,481,1,8,1,2,Matches
1014,Maxi Gómez\4c2e9442,uy URU,FW,Valencia,es La Liga,23,1996,29.9,557,533,24,0,2,182,29,15,1,0,1,0,258,159,140,39,342,54,1,28,376,2,16,17,20,Matches
1015,Moi Gómez\5a626448,es ESP,MFFW,Villarreal,es La Liga,26,1994,28.5,1329,1256,73,21,5,223,35,45,47,14,6,0,1000,149,180,429,842,39,5,6,1086,9,7,22,40,Matches
1016,Papu Gómez\6e4df551,ar ARG,FWMF,Atalanta,it Serie A,32,1988,7.4,432,396,36,13,1,68,21,6,15,6,6,2,309,34,89,64,350,7,5,5,356,3,7,7,7,Matches
1017,Papu Gómez\6e4df551,ar ARG,MFFW,Sevilla,es La Liga,32,1988,10.2,589,557,32,9,4,96,31,23,16,1,9,1,439,54,96,87,477,10,6,4,513,3,2,9,8,Matches
1018,Sergi Gómez\bc6f5f06,es ESP,DF,Sevilla,es La Liga,28,1992,8.0,540,532,8,6,0,49,13,0,0,0,0,0,481,20,39,37,482,8,1,0,506,0,2,2,2,Matches
1019,Sergio Gómez\01e5f06e,es ESP,MFFW,Huesca,es La Liga,19,2000,8.8,440,367,73,19,0,62,23,36,19,6,8,1,254,89,97,367,26,10,35,2,318,3,11,12,17,Matches
1020,Alfred Gomis\cecbce23,sn SEN,GK,Dijon,fr Ligue 1,26,1993,5.0,188,101,87,20,0,7,6,0,0,0,0,0,77,4,107,8,144,0,0,28,120,0,6,1,1,Matches
1021,Alfred Gomis\cecbce23,sn SEN,GK,Rennes,fr Ligue 1,26,1993,22.0,669,489,180,48,0,26,13,0,0,0,0,0,410,24,235,49,489,1,1,115,535,1,14,2,1,Matches
1022,Maxime Gonalons\b8c1de25,fr FRA,MF,Granada,es La Liga,31,1989,16.4,726,705,21,21,0,140,28,4,0,0,0,0,501,73,152,210,448,33,0,5,602,3,9,13,14,Matches
1023,Vagner Gonçalves\743fd71f,cv CPV,FWMF,Metz,fr Ligue 1,24,1996,10.7,249,228,21,12,5,55,5,10,2,1,0,1,171,30,48,17,206,13,2,4,189,3,6,4,9,Matches
1024,Álvaro González\42dcf26d,es ESP,DF,Marseille,fr Ligue 1,30,1990,31.5,1907,1838,69,62,1,128,44,0,0,0,0,0,1473,132,302,186,1600,87,7,3,1702,2,24,28,13,Matches
1025,Bruno González\f11fe861,es ESP,DF,Valladolid,es La Liga,30,1990,25.1,764,716,48,46,0,91,27,0,0,0,0,0,487,83,194,102,566,68,2,2,597,1,21,11,12,Matches
1026,Diego González\4ac7608e,es ESP,DF,Elche,es La Liga,25,1995,14.2,726,707,19,19,0,86,13,1,0,0,0,0,573,48,105,364,332,18,0,2,656,2,6,4,5,Matches
1027,Nicolás González\2374aaca,ar ARG,FWDF,Stuttgart,de Bundesliga,22,1998,10.4,241,216,25,1,3,50,4,14,1,0,0,0,141,47,53,164,24,18,7,6,148,1,10,11,16,Matches
1028,Sergio González\5dd16ace,es ESP,MFDF,Cádiz,es La Liga,23,1997,1.0,29,28,1,1,0,8,0,0,0,0,0,0,14,9,6,3,19,6,0,0,20,0,2,0,0,Matches
1029,Urko González\c4f5eb61,es ESP,MF,Real Sociedad,es La Liga,19,2001,0.5,30,30,0,0,0,4,0,0,0,0,0,0,26,0,4,0,28,1,0,0,27,0,0,1,0,Matches
1030,Anthony Gordon\2bd83368,eng ENG,FWMF,Everton,eng Premier League,19,2001,1.0,26,24,2,1,0,4,0,1,0,0,0,0,23,2,1,2,22,0,1,0,22,0,1,0,1,Matches
1031,Leon Goretzka\cc86b9a3,de GER,MF,Bayern Munich,de Bundesliga,25,1995,18.9,1059,1037,22,16,2,130,34,8,0,0,0,0,781,127,151,66,905,46,3,5,932,2,9,15,17,Matches
1032,Andoni Gorosabel\6f5f82c0,es ESP,DF,Real Sociedad,es La Liga,23,1996,26.5,1433,1138,295,33,1,160,14,62,2,0,0,2,875,299,259,97,1013,50,260,3,1156,7,23,33,44,Matches
1033,Robin Gosens\2d970560,de GER,DF,Atalanta,it Serie A,26,1994,28.0,1659,1447,212,16,2,211,25,58,2,1,1,0,1124,318,217,1248,140,43,194,5,1355,2,17,57,53,Matches
1034,Amine Gouiri\aad56ca3,fr FRA,FWMF,Nice,fr Ligue 1,20,2000,30.5,1159,1026,133,26,5,227,45,55,62,31,10,4,865,130,164,58,1043,22,17,2,881,3,17,41,51,Matches
1035,Jeffrey Gouweleeuw\1025db8e,nl NED,DF,Augsburg,de Bundesliga,29,1991,31.5,1560,1462,98,93,1,199,52,4,0,0,0,0,1035,106,419,155,1294,78,5,6,1254,8,34,28,25,Matches
1036,Jonathan Gradit\06c48679,fr FRA,DF,Lens,fr Ligue 1,27,1992,31.4,1722,1659,63,49,4,151,73,4,0,0,0,0,1371,124,227,43,1576,54,14,5,1520,0,32,37,14,Matches
1037,Karlan Grant\87f7500e,eng ENG,FWMF,West Brom,eng Premier League,22,1997,12.5,228,211,17,0,1,50,2,9,1,0,0,0,154,44,30,27,165,21,1,6,167,1,1,5,19,Matches
1038,Alberto Grassi\6cc97b6a,it ITA,MFDF,Parma,it Serie A,25,1995,13.1,461,429,32,13,0,62,7,7,0,0,0,0,306,86,69,61,350,20,19,2,370,2,7,10,12,Matches
1039,Andrew Gravillon\49136c42,fr FRA,DF,Lorient,fr Ligue 1,22,1998,25.2,1180,1134,46,41,1,135,39,7,0,0,0,0,810,113,257,159,947,43,5,0,911,5,32,23,30,Matches
1040,Demarai Gray\4468ec10,eng ENG,FW,Leicester City,eng Premier League,24,1996,0.2,11,11,0,0,0,0,1,1,0,0,0,0,10,0,1,0,11,0,0,0,7,0,1,0,3,Matches
1041,Demarai Gray\4468ec10,eng ENG,FW,Leverkusen,de Bundesliga,24,1996,4.9,179,158,21,2,0,33,11,22,12,5,5,0,112,25,42,25,145,2,7,0,120,1,5,4,8,Matches
1042,Adrian Grbić\4a987ffa,at AUT,FW,Lorient,fr Ligue 1,23,1996,10.7,214,193,21,0,0,71,3,1,0,0,0,0,135,41,38,17,153,15,0,4,132,1,6,9,21,Matches
1043,Jack Grealish\b0b4fd3e,eng ENG,FWMF,Aston Villa,eng Premier League,24,1995,24.3,1100,978,122,42,4,223,29,59,45,20,8,3,806,145,149,75,960,16,24,4,864,4,17,36,42,Matches
1044,Etienne Green\667b65da,eng ENG,GK,Saint-Étienne,fr Ligue 1,20,2000,8.0,219,129,90,20,0,5,4,0,0,0,0,0,82,6,131,7,168,0,0,31,133,1,6,1,0,Matches
1045,Mason Greenwood\58eee997,eng ENG,FW,Manchester Utd,eng Premier League,18,2001,20.2,732,725,7,2,2,143,30,30,4,0,0,0,597,58,77,558,162,7,0,1,608,3,3,22,23,Matches
1046,Michael Gregoritsch\8e235926,at AUT,FWMF,Augsburg,de Bundesliga,26,1994,9.3,265,248,17,2,2,64,7,13,1,1,0,0,143,58,64,163,53,26,4,4,171,6,7,11,13,Matches
1047,Clément Grenier\8b298f56,fr FRA,MF,Rennes,fr Ligue 1,29,1991,12.0,904,830,74,37,2,135,40,20,32,12,14,4,659,99,146,146,719,18,2,10,721,0,15,24,24,Matches
1048,Sebastian Griesbeck\a8db7ebb,de GER,MF,Union Berlin,de Bundesliga,29,1990,9.9,232,224,8,3,0,37,5,3,1,0,0,0,144,37,51,58,134,25,0,2,172,1,8,5,8,Matches
1049,Antoine Griezmann\df69b544,fr FRA,FWMF,Barcelona,es La Liga,29,1991,28.9,1346,1300,46,10,6,216,26,32,13,1,2,2,1096,138,112,1080,194,37,9,15,1176,3,5,27,29,Matches
1050,Vincenzo Grifo\54e4866f,it ITA,MFFW,Freiburg,de Bundesliga,27,1993,25.7,1139,1005,134,51,6,173,66,62,64,26,25,4,731,141,267,109,964,42,11,4,849,2,18,37,47,Matches
1051,Lennart Grill\37998008,de GER,GK,Leverkusen,de Bundesliga,21,1999,4.0,161,131,30,5,0,8,0,0,0,0,0,0,132,5,24,30,103,0,0,26,144,0,2,1,0,Matches
1052,Florian Grillitsch\ffbbc83b,at AUT,MFDF,Hoffenheim,de Bundesliga,24,1995,20.9,1413,1344,69,58,2,239,50,11,1,0,0,0,1036,140,237,151,1165,67,9,4,1213,2,11,25,27,Matches
1053,Christian Groß\14a7af33,de GER,MFDF,Werder Bremen,de Bundesliga,31,1989,16.3,861,836,25,21,0,95,11,1,0,0,0,0,666,75,120,92,714,38,2,2,742,3,8,15,11,Matches
1054,Pascal Groß\8aec0537,de GER,MFDF,Brighton,eng Premier League,29,1991,27.6,1669,1416,253,64,3,211,100,98,136,47,63,6,1043,198,428,269,1282,48,50,3,1260,6,37,32,38,Matches
1055,Kamil Grosicki\81d8091f,pl POL,FWMF,West Brom,eng Premier League,32,1988,1.6,49,47,2,0,0,7,1,3,2,1,1,0,34,3,12,8,40,1,0,0,32,0,2,3,0,Matches
1056,Ilia Gruev\1fc4f3d1,bg BUL,FW,Werder Bremen,de Bundesliga,20,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1057,Carlos Gruezo\f2dd9a21,ec ECU,MF,Augsburg,de Bundesliga,25,1995,23.2,803,790,13,12,1,189,37,1,0,0,0,0,531,103,169,69,681,43,1,2,646,0,25,15,21,Matches
1058,Vicente Guaita\ab13a5aa,es ESP,GK,Crystal Palace,eng Premier League,33,1987,37.0,1080,659,421,107,0,75,16,0,0,0,0,0,315,39,726,66,780,0,0,147,598,3,25,5,2,Matches
1059,Andrés Guardado\ef322658,mx MEX,MF,Betis,es La Liga,33,1986,14.6,799,782,17,11,2,121,37,6,1,0,1,0,575,87,137,667,77,33,5,3,673,1,14,16,13,Matches
1060,Sergi Guardiola\32974271,es ESP,FW,Valladolid,es La Liga,29,1991,19.9,513,504,9,1,0,155,20,17,1,1,0,0,282,134,97,346,47,60,0,12,335,2,14,17,37,Matches
1061,Nemanja Gudelj\0076ab7f,rs SRB,MFDF,Sevilla,es La Liga,28,1991,11.6,774,751,23,22,0,77,14,3,0,0,0,0,669,38,67,36,692,28,1,5,727,2,7,6,2,Matches
1062,Gonçalo Guedes\e6bc67d7,pt POR,MFFW,Valencia,es La Liga,23,1996,25.4,797,759,38,7,4,167,32,54,9,1,2,0,550,115,132,67,686,18,7,8,584,6,14,36,45,Matches
1063,Mattéo Guendouzi\5ea8ef20,fr FRA,MF,Hertha BSC,de Bundesliga,21,1999,20.2,1022,972,50,38,2,159,43,6,5,0,2,0,799,103,120,83,873,44,7,5,866,7,13,15,29,Matches
1064,Raphaël Guerreiro\048a1cbc,pt POR,DF,Dortmund,de Bundesliga,26,1993,24.6,2146,1904,242,34,10,197,30,45,30,13,7,0,1577,314,255,1812,114,34,178,3,1858,3,13,63,44,Matches
1065,Evann Guessand\b73f17f8,fr FRA,FW,Nice,fr Ligue 1,19,2001,0.3,4,4,0,0,0,2,0,1,0,0,0,0,2,0,2,0,3,0,0,0,2,0,0,0,0,Matches
1066,Kelyan Guessoum\fe296c72,fr FRA,DF,Nîmes,fr Ligue 1,21,1999,12.5,558,538,20,19,1,18,20,1,0,0,0,0,465,20,73,74,451,27,1,1,505,2,3,4,3,Matches
1067,Ander Guevara\8e48dc61,es ESP,MF,Real Sociedad,es La Liga,23,1997,23.1,1398,1373,25,22,3,239,25,4,1,0,0,1,1011,187,200,257,1047,66,2,5,1166,3,27,40,25,Matches
1068,Lamine Gueye\9d5dcc23,sn SEN,FWMF,Metz,fr Ligue 1,22,1998,16.2,502,471,31,5,0,111,16,38,17,4,8,1,340,69,93,44,407,14,8,5,351,1,13,19,21,Matches
1069,Pape Gueye\7155e3e1,sn SEN,MF,Marseille,fr Ligue 1,21,1999,22.9,1378,1351,27,23,2,196,42,9,0,0,0,0,1047,104,227,1121,160,63,4,1,1160,4,28,28,26,Matches
1070,John Guidetti\99bebd12,se SWE,FWMF,Alavés,es La Liga,28,1992,2.3,69,61,8,1,1,23,2,1,3,0,3,0,42,15,12,13,44,4,0,1,48,0,0,4,4,Matches
1071,Josuha Guilavogui\e6c43eec,fr FRA,MFDF,Wolfsburg,de Bundesliga,29,1990,8.3,430,424,6,4,0,53,17,1,0,0,0,0,290,66,74,43,343,27,2,2,361,2,4,9,7,Matches
1072,Frederic Guilbert\5d8d7454,fr FRA,DF,Strasbourg,fr Ligue 1,25,1994,12.4,652,494,158,27,0,89,26,49,8,3,4,1,308,101,243,64,414,36,123,5,446,3,14,22,31,Matches
1073,Hugo Guillamón\f7c12fbf,es ESP,DF,Valencia,es La Liga,20,2000,22.1,1149,1085,64,61,0,137,41,0,0,0,0,0,900,80,169,207,883,28,3,1,1025,2,29,8,9,Matches
1074,Bruno Guimarães\82518f62,br BRA,MF,Lyon,fr Ligue 1,22,1997,19.5,1461,1417,44,34,6,248,42,7,4,1,0,0,1219,114,128,85,1330,29,6,1,1306,6,18,27,17,Matches
1075,Sehrou Guirassy\923f4dda,fr FRA,FW,Rennes,fr Ligue 1,24,1996,19.6,497,471,26,1,3,176,16,5,0,0,0,0,333,98,66,53,354,30,1,11,384,0,9,17,21,Matches
1076,Péter Gulácsi\bcb2ccd8,hu HUN,GK,RB Leipzig,de Bundesliga,30,1990,33.0,1169,949,220,54,2,76,18,0,0,0,0,0,842,46,281,103,862,1,0,171,1014,1,12,3,1,Matches
1077,Manuel Gulde\25ab9c9c,de GER,DF,Freiburg,de Bundesliga,29,1991,21.7,1015,993,22,19,0,139,16,3,0,0,0,0,793,95,127,296,627,53,3,6,898,2,11,8,9,Matches
1078,Robert Gumny\1df0c0b9,pl POL,DF,Augsburg,de Bundesliga,22,1998,15.3,595,451,144,6,0,95,6,23,0,0,0,0,313,151,131,51,366,27,138,1,444,2,14,22,31,Matches
1079,İlkay Gündoğan\819b3158,de GER,MF,Manchester City,eng Premier League,29,1990,22.5,1707,1654,53,27,4,192,34,19,20,4,6,1,1425,146,136,504,1159,26,3,6,1553,5,12,25,16,Matches
1080,Christian Günter\8593f88c,de GER,DF,Freiburg,de Bundesliga,27,1993,34.0,1656,1244,412,57,1,206,89,125,55,28,14,4,780,433,443,1071,235,31,300,4,1203,9,39,36,69,Matches
1081,Koray Günter\f1f1f238,de GER,DF,Hellas Verona,it Serie A,25,1994,19.6,1083,1045,38,37,1,119,31,2,0,0,0,0,782,134,167,128,823,85,1,6,961,2,18,5,5,Matches
1082,Jon Guridi\4c0a6a48,es ESP,MF,Real Sociedad,es La Liga,25,1995,9.2,355,348,7,5,0,65,5,3,0,0,0,0,278,36,41,287,34,20,2,1,292,1,7,10,6,Matches
1083,Malo Gusto\d56b9520,fr FRA,DFMF,Lyon,fr Ligue 1,17,2003,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Matches
1084,Raúl Guti\0b2c8585,es ESP,MF,Elche,es La Liga,23,1996,31.8,1282,1240,42,27,1,205,47,14,1,1,0,0,954,136,192,55,1183,29,4,3,1078,4,15,32,26,Matches
1085,Marcos Mauro López Gutiérrez\b3b62f94,ar ARG,DF,Cádiz,es La Liga,29,1991,20.3,497,463,34,33,0,54,20,0,0,0,0,0,333,51,113,40,399,37,1,3,421,2,10,2,7,Matches
1086,Miguel Gutiérrez\7e98cff1,es ESP,DF,Real Madrid,es La Liga,19,2001,3.5,280,241,39,3,0,28,3,15,0,0,0,0,207,49,24,221,20,3,36,0,249,0,3,3,9,Matches
1087,Emmanuel Gyasi\f9758dae,gh GHA,FW,Spezia,it Serie A,26,1994,31.7,946,936,10,1,1,229,14,43,2,1,0,0,792,79,75,174,730,12,5,9,788,2,10,23,33,Matches
1088,Erling Haaland\1f44ac21,no NOR,FW,Dortmund,de Bundesliga,20,2000,26.7,490,448,42,0,1,126,4,13,0,0,0,0,341,98,51,330,94,26,1,11,360,5,10,18,20,Matches
1089,Janik Haberer\70dcf94d,de GER,MFFW,Freiburg,de Bundesliga,26,1994,5.4,216,212,4,2,0,53,4,5,0,0,0,0,145,33,38,24,165,20,1,0,173,0,5,4,4,Matches
1090,Alexander Hack\a5ec3ede,de GER,DF,Mainz 05,de Bundesliga,26,1993,15.2,686,639,47,41,1,90,19,2,0,0,0,0,423,92,171,535,57,52,6,7,530,1,6,8,19,Matches
1091,Antwoine Hackford\a7588cdc,eng ENG,FWDF,Sheffield Utd,eng Premier League,16,2004,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Matches
1092,Munir El Haddadi\8696bc90,ma MAR,FW,Sevilla,es La Liga,24,1995,9.4,345,334,11,3,0,70,14,19,7,0,1,0,256,39,50,291,33,11,1,3,272,0,9,6,13,Matches
1093,André Hahn\cd82452e,de GER,FWMF,Augsburg,de Bundesliga,29,1990,22.6,467,447,20,1,2,152,16,28,0,0,0,0,222,113,132,59,282,49,9,11,262,1,21,27,34,Matches
1094,Amadou Haidara\92432bc6,ml MLI,MFDF,RB Leipzig,de Bundesliga,22,1998,21.2,1110,1059,51,4,3,253,20,34,2,1,0,0,770,194,146,122,855,46,45,12,891,5,15,29,31,Matches
1095,Massadio Haïdara\5167c97e,ml MLI,DF,Lens,fr Ligue 1,27,1992,23.7,1229,1029,200,40,0,159,29,28,1,0,0,0,824,192,213,905,102,43,159,2,1009,2,22,33,32,Matches
1096,Achraf Hakimi\e42d61c7,ma MAR,DF,Inter,it Serie A,21,1998,29.6,1550,1326,224,12,0,163,38,105,2,0,1,0,1078,322,150,189,1120,25,210,1,1279,1,17,48,61,Matches
1097,Sébastien Haller\ba115a40,ci CIV,FW,West Ham,eng Premier League,26,1994,10.4,252,242,10,0,1,94,9,4,0,0,0,0,138,58,56,34,158,14,0,3,171,1,5,6,9,Matches
1098,Marcel Halstenberg\8ff2354e,de GER,DF,RB Leipzig,de Bundesliga,28,1991,18.3,1638,1493,145,32,6,192,19,29,6,2,2,2,1195,228,215,1222,216,51,107,12,1438,4,11,26,21,Matches
1099,Pierre-Yves Hamel\a99da9ec,fr FRA,FW,Lorient,fr Ligue 1,26,1994,9.4,191,172,19,0,0,62,2,1,0,0,0,0,109,41,41,20,113,22,0,7,124,0,13,6,11,Matches
1100,Romain Hamouma\0b4d8274,fr FRA,FW,Saint-Étienne,fr Ligue 1,33,1987,19.7,657,554,103,21,1,135,37,42,43,8,25,8,411,109,137,67,536,18,7,8,446,3,26,17,37,Matches
